,Graduado,Calificacion_Promedio,Tareas_Puntuales,Tareas_No_Entregadas,Tareas_Retrasadas,Total_Tareas,Dias_Conectado,Minutos_Promedio,Minutos_Total,clase,Año,Mes,CICLO,Org
1546,Si,92.5,12.0,0.0,0.0,12.0,89.0,148.64067415730332,13229.019999999995,Primeros auxilios psicológicos en adolescentes,2019,6,2.75,BSN
1547,Si,91.16666666666669,12.0,0.0,0.0,12.0,66.0,391.9440909090909,25868.309999999994,Evaluación del Desarrollo Motor,2019,6,2.75,EDU
1548,No,0.0,0.0,10.0,0.0,10.0,3.0,78.13,234.39,Evaluación del Aprendizaje,2019,6,2.75,EDU
1549,Si,88.57214285714286,12.0,1.0,1.0,14.0,42.0,183.9235714285714,7724.789999999997,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1550,Si,94.16666666666669,12.0,0.0,0.0,12.0,93.0,154.13956989247308,14334.979999999998,Evaluación del Desarrollo Motor,2019,6,2.75,EDU
1551,No,0.0,0.0,14.0,0.0,14.0,2.0,611.075,1222.15,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1552,No,89.28642857142857,14.0,0.0,0.0,14.0,44.0,303.48272727272735,13353.24,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1553,Si,90.0,5.0,0.0,0.0,5.0,103.0,196.20640776699025,20209.259999999995,Decisión de Financiamiento y Pago de Dividendos,2019,6,2.75,FZ
1554,Si,91.11111111111113,9.0,0.0,0.0,9.0,42.0,432.15714285714284,18150.6,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1555,Si,99.0,10.0,0.0,0.0,10.0,46.0,198.2441304347826,9119.23,Big data y Business Analyitics,2019,6,2.75,TI
1556,Si,90.95285714285713,14.0,0.0,0.0,14.0,87.0,175.95321839080466,15307.930000000006,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1557,No,77.57545454545455,9.0,2.0,0.0,11.0,20.0,485.99300000000017,9719.860000000002,Creativity Workshop: pensamiento lateral aplicado,2019,6,2.75,RH
1558,No,48.88888888888889,6.0,3.0,0.0,9.0,17.0,206.39764705882354,3508.76,Contabilidad Financiera y Presupuestos,2019,6,2.75,AN
1559,No,86.66636363636364,7.0,0.0,4.0,11.0,30.0,114.54233333333332,3436.27,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1560,No,24.047857142857147,4.0,10.0,0.0,14.0,16.0,627.03875,10032.62,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1561,Si,87.5,10.0,0.0,0.0,10.0,52.0,241.19153846153856,12541.960000000005,Inclusión,2019,6,2.75,EDU
1562,Si,96.0,10.0,0.0,0.0,10.0,86.0,293.1862790697675,25214.02,Evaluación del Aprendizaje,2019,6,2.75,EDU
1563,No,92.0,5.0,0.0,0.0,5.0,45.0,50.778222222222226,2285.02,Decisión de Financiamiento y Pago de Dividendos,2019,6,2.75,FZ
1564,Si,73.666,10.0,0.0,0.0,10.0,18.0,239.64888888888882,4313.6799999999985,Identidad y Desarrollo Profesional Docente,2019,6,2.75,EDU
1565,Si,75.23857142857143,12.0,2.0,0.0,14.0,81.0,208.33703703703708,16875.300000000007,Epidemiología de los TCA y la obesidad. Cultura y alimentación,2019,6,2.75,BSN
1566,No,63.63636363636363,7.0,2.0,2.0,11.0,11.0,117.65363636363637,1294.19,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1567,Si,98.88888888888887,9.0,0.0,0.0,9.0,112.0,246.42178571428573,27599.24,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1568,Si,92.14285714285714,14.0,0.0,0.0,14.0,92.0,301.0745652173913,27698.86,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1569,No,10.23857142857143,3.0,11.0,0.0,14.0,6.0,333.6,2001.6,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1570,Si,90.667,10.0,0.0,0.0,10.0,55.0,225.91890909090918,12425.540000000005,Evaluación del Aprendizaje,2019,6,2.75,EDU
1571,No,0.7142857142857143,0.0,13.0,1.0,14.0,4.0,572.1624999999998,2288.65,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1572,No,90.667,10.0,0.0,0.0,10.0,19.0,429.0915789473685,8152.740000000002,Big data y Business Analyitics,2019,6,2.75,MER
1573,No,19.667,3.0,7.0,0.0,10.0,11.0,323.9436363636363,3563.3799999999987,Evaluación del Aprendizaje,2019,6,2.75,EDU
1574,Si,87.96222222222221,9.0,0.0,0.0,9.0,62.0,191.20032258064504,11854.419999999995,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1575,Si,89.0,8.0,0.0,2.0,10.0,73.0,139.40917808219177,10176.87,Tendencias actuales de entrenamiento juvenil (de 12 a 18 años),2019,5,2.625,EDU
1576,Si,80.47642857142857,14.0,0.0,0.0,14.0,28.0,148.79535714285709,4166.27,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1577,No,91.48111111111109,9.0,0.0,0.0,9.0,28.0,229.82928571428582,6435.220000000002,Contabilidad Financiera y Presupuestos,2019,6,2.75,AN
1578,No,43.839166666666664,7.0,5.0,0.0,12.0,16.0,80.09062499999997,1281.4499999999996,Implementación del e-commerce,2019,6,2.75,FZ
1579,No,0.0,0.0,11.0,0.0,11.0,5.0,24.98,124.9,Marca personal,2019,6,2.75,MER
1580,Si,87.48083333333334,12.0,0.0,0.0,12.0,44.0,109.86522727272724,4834.069999999999,Primeros auxilios psicológicos en adolescentes,2019,6,2.75,BSN
1581,No,6.428571428571429,0.0,12.0,2.0,14.0,3.0,63.71666666666667,191.15,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1582,Si,78.33333333333333,9.0,0.0,0.0,9.0,79.0,237.06518987341764,18728.149999999994,Contabilidad Financiera y Presupuestos,2019,6,2.75,BSN
1583,No,13.333333333333336,2.0,10.0,0.0,12.0,10.0,23.78,237.8,"Autoconciencia, autoeficacia y autoestima en las etapas críticas de la vida",2019,6,2.75,BSN
1584,No,77.333,9.0,1.0,0.0,10.0,23.0,329.0030434782609,7567.0700000000015,Obesidad Infantil generalidades,2019,6,2.75,BSN
1585,No,5.820769230769232,2.0,11.0,0.0,13.0,19.0,331.1315789473685,6291.500000000003,ISR Personas Morales,2019,6,2.75,FZ
1586,Si,88.0,15.0,0.0,0.0,15.0,51.0,507.7799999999999,25896.77999999999,Contabilidad Financiera y Presupuestos,2019,6,2.75,BSN
1587,Si,95.5,10.0,0.0,0.0,10.0,47.0,232.28765957446805,10917.52,Big data y Business Analyitics,2019,6,2.75,TI
1588,Si,73.05583333333334,10.0,2.0,0.0,12.0,50.0,121.38340000000002,6069.170000000001,Evaluación del Desarrollo Motor,2019,6,2.75,EDU
1589,No,69.333,7.0,3.0,0.0,10.0,23.0,602.0669565217391,13847.54,Big data y Business Analyitics,2019,6,2.75,MER
1590,Si,85.1509090909091,10.0,1.0,0.0,11.0,30.0,594.6556666666667,17839.67,Creativity Workshop: pensamiento lateral aplicado,2019,6,2.75,AN
1591,Si,85.833,10.0,0.0,0.0,10.0,27.0,395.1148148148149,10668.1,Obesidad Infantil generalidades,2019,6,2.75,BSN
1592,No,28.88888888888889,3.0,6.0,0.0,9.0,12.0,38.25249999999999,459.02999999999986,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1593,No,87.0,9.0,1.0,0.0,10.0,72.0,226.14500000000004,16282.440000000002,Big data y Business Analyitics,2019,6,2.75,TI
1594,Si,86.0,10.0,0.0,0.0,10.0,24.0,398.0116666666667,9552.28,Obesidad Infantil generalidades,2019,6,2.75,BSN
1595,Si,85.76923076923076,12.0,1.0,0.0,13.0,124.0,320.39838709677423,39729.4,Fundamentos de la Programación Neurolinguistica,2019,6,2.75,EDU
1596,Si,87.22222222222223,9.0,0.0,0.0,9.0,42.0,529.0338095238095,22219.42,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1597,No,72.0,8.0,2.0,0.0,10.0,21.0,496.9280952380954,10435.490000000003,Big data y Business Analyitics,2019,6,2.75,TI
1598,Si,88.18181818181819,11.0,0.0,0.0,11.0,26.0,420.69769230769236,10938.14,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1599,No,65.0,10.0,2.0,0.0,12.0,27.0,345.4685185185186,9327.65,Primeros auxilios psicológicos en adolescentes,2019,6,2.75,BSN
1600,Si,86.66636363636364,10.0,1.0,0.0,11.0,52.0,104.93307692307691,5456.52,Creativity Workshop: pensamiento lateral aplicado,2019,6,2.75,AN
1601,No,80.715,14.0,0.0,0.0,14.0,35.0,394.7825714285714,13817.39,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1602,Si,89.18583333333332,12.0,0.0,0.0,12.0,106.0,145.49452830188682,15422.420000000002,Primeros auxilios psicológicos en adolescentes,2019,6,2.75,BSN
1603,No,67.133,7.0,2.0,1.0,10.0,15.0,363.9493333333333,5459.24,Proceso de diagnóstico psicopedagógico,2019,7,2.875,EDU
1604,No,82.85714285714286,13.0,1.0,0.0,14.0,34.0,367.00205882352935,12478.07,"Diseño de una nueva coherencia  (entre cuerpo, emociones y lenguaje)",2019,7,2.875,EDU
1605,Si,88.33357142857143,14.0,0.0,0.0,14.0,36.0,166.87250000000003,6007.410000000002,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1606,Si,95.333,10.0,0.0,0.0,10.0,93.0,244.11451612903218,22702.649999999994,Proceso de enseñanza-aprendizaje,2019,7,2.875,EDU
1607,Si,96.29666666666668,9.0,0.0,0.0,9.0,44.0,474.5636363636364,20880.800000000007,Comunicación en Medios Digitales,2019,6,2.75,MER
1608,Si,80.47571428571429,11.0,2.0,1.0,14.0,26.0,440.59692307692313,11455.52,Epidemiología de los TCA y la obesidad. Cultura y alimentación,2019,6,2.75,BSN
1609,Si,85.55583333333334,12.0,0.0,0.0,12.0,38.0,197.64842105263162,7510.64,Evaluación del Desarrollo Motor,2019,6,2.75,EDU
1610,No,86.85222222222221,9.0,0.0,0.0,9.0,19.0,223.05000000000004,4237.950000000002,Contabilidad Financiera y Presupuestos,2019,6,2.75,AN
1611,No,0.0,0.0,10.0,0.0,10.0,4.0,107.1575,428.63,Evaluación del Aprendizaje,2019,6,2.75,EDU
1612,Si,94.0,5.0,0.0,0.0,5.0,88.0,143.11420454545453,12594.05,Decisión de Financiamiento y Pago de Dividendos,2019,6,2.75,FZ
1613,No,26.0,4.0,6.0,0.0,10.0,22.0,98.5159090909091,2167.350000000001,Big data y Business Analyitics,2019,6,2.75,DER
1614,Si,88.0,9.0,1.0,0.0,10.0,32.0,543.5303125,17392.97,Big data y Business Analyitics,2019,6,2.75,TI
1615,Si,89.07333333333334,9.0,0.0,0.0,9.0,62.0,110.25645161290322,6835.9,Contabilidad Financiera y Presupuestos,2019,6,2.75,AN
1616,No,93.095,14.0,0.0,0.0,14.0,50.0,570.9895999999999,28549.47999999999,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1617,No,84.54545454545455,11.0,0.0,0.0,11.0,23.0,140.93478260869563,3241.4999999999995,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1618,Si,94.42857142857143,14.0,0.0,0.0,14.0,80.0,134.74812500000002,10779.850000000002,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1619,No,75.55555555555556,7.0,1.0,1.0,9.0,19.0,89.04684210526315,1691.89,Calidad,2019,6,2.75,AN
1620,No,77.0,9.0,1.0,0.0,10.0,101.0,523.9627722772277,52920.24,Programación de APPS,2019,6,2.75,TI
1621,No,12.820769230769232,3.0,10.0,0.0,13.0,12.0,639.9458333333333,7679.350000000001,ISR Personas Morales,2019,6,2.75,FZ
1622,No,94.0,10.0,0.0,0.0,10.0,46.0,236.0215217391304,10856.989999999998,Big data y Business Analyitics,2019,6,2.75,TI
1623,No,60.0,6.0,3.0,0.0,9.0,12.0,125.26166666666668,1503.14,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1624,No,0.0,0.0,14.0,0.0,14.0,6.0,378.815,2272.89,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1625,Si,72.16666666666667,13.0,1.0,1.0,15.0,22.0,115.30863636363634,2536.7899999999995,"Estrategias sistémicas: escuela, familia y sociedad ",2019,6,2.75,EDU
1626,Si,90.667,10.0,0.0,0.0,10.0,79.0,190.84468354430385,15076.73,Proceso administrativo de la venta,2019,7,2.875,AN
1627,No,22.0,3.0,7.0,0.0,10.0,8.0,551.95875,4415.67,Identidad y Desarrollo Profesional Docente,2019,6,2.75,EDU
1628,Si,87.7775,10.0,0.0,2.0,12.0,58.0,136.78155172413793,7933.33,"Autoconciencia, autoeficacia y autoestima en las etapas críticas de la vida",2019,6,2.75,BSN
1629,No,80.0,11.0,0.0,0.0,11.0,19.0,292.5442105263158,5558.34,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1630,No,71.14333333333333,14.0,1.0,0.0,15.0,13.0,314.30307692307696,4085.9400000000014,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
1631,Si,91.334,10.0,0.0,0.0,10.0,73.0,126.04616438356165,9201.37,Orientación al Logro,2019,6,2.75,AN
1632,Si,82.0,9.0,1.0,0.0,10.0,74.0,218.3763513513514,16159.850000000002,Big data y Business Analyitics,2019,6,2.75,MER
1633,Si,96.66666666666669,9.0,0.0,0.0,9.0,169.0,246.16928994082832,41602.60999999999,Contabilidad Financiera y Presupuestos,2019,6,2.75,AN
1634,No,91.66714285714286,14.0,0.0,0.0,14.0,32.0,474.36031249999985,15179.529999999995,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1635,No,68.333,9.0,1.0,0.0,10.0,23.0,386.9243478260869,8899.259999999998,Big data y Business Analyitics,2019,6,2.75,MER
1636,No,0.0,0.0,10.0,0.0,10.0,1.0,13.43,13.43,Liderazgo y Motivación,2019,7,2.875,EDU
1637,Si,91.90428571428572,14.0,0.0,0.0,14.0,33.0,421.55696969696976,13911.380000000005,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1638,Si,92.61928571428572,14.0,0.0,0.0,14.0,90.0,385.56500000000017,34700.85000000001,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1639,No,63.07692307692307,9.0,4.0,0.0,13.0,54.0,299.99407407407415,16199.68,Fundamentos de la Programación Neurolinguistica,2019,6,2.75,EDU
1640,No,25.666,4.0,6.0,0.0,10.0,21.0,356.9623809523809,7496.21,Diseño e Implementación de APPS,2019,7,2.875,TI
1641,No,25.0,3.0,10.0,1.0,14.0,8.0,342.4075,2739.26,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1642,Si,89.44416666666666,12.0,0.0,0.0,12.0,112.0,272.6980357142857,30542.18,Evaluación del Desarrollo Motor,2019,6,2.75,EDU
1643,Si,92.59222222222222,9.0,0.0,0.0,9.0,71.0,112.76408450704227,8006.250000000001,Contabilidad Financiera y Presupuestos,2019,6,2.75,BSN
1644,No,83.33363636363636,11.0,0.0,0.0,11.0,22.0,216.67681818181825,4766.890000000001,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1645,Si,96.875,12.0,0.0,0.0,12.0,121.0,272.2007438016529,32936.29,Primeros auxilios psicológicos en adolescentes,2019,6,2.75,BSN
1646,No,88.0,10.0,0.0,0.0,10.0,32.0,240.15,7684.8,Big data y Business Analyitics,2019,6,2.75,MER
1647,Si,70.33666666666667,11.0,1.0,0.0,12.0,46.0,404.8202173913043,18621.73,Evaluación del Desarrollo Motor,2019,6,2.75,EDU
1648,Si,95.55555555555556,9.0,0.0,0.0,9.0,65.0,138.6126153846154,9009.820000000003,Calidad,2019,6,2.75,AN
1649,No,71.81818181818181,9.0,2.0,0.0,11.0,26.0,476.5080769230769,12389.21,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1650,No,53.93909090909091,4.0,4.0,3.0,11.0,13.0,55.106923076923074,716.39,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1651,No,0.0,0.0,10.0,0.0,10.0,4.0,77.8775,311.51,Evaluación del Aprendizaje,2019,6,2.75,EDU
1652,Si,81.001,10.0,0.0,0.0,10.0,41.0,315.1465853658537,12921.010000000002,Evaluación del Aprendizaje,2019,6,2.75,EDU
1653,Si,88.33222222222223,9.0,0.0,0.0,9.0,88.0,96.07136363636364,8454.28,Contabilidad Financiera y Presupuestos,2019,6,2.75,BSN
1654,Si,83.333,10.0,0.0,0.0,10.0,65.0,181.98569230769237,11829.070000000005,Big data y Business Analyitics,2019,6,2.75,TI
1655,Si,86.36363636363636,11.0,0.0,0.0,11.0,26.0,324.2515384615384,8430.539999999999,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1656,No,44.444444444444436,5.0,4.0,0.0,9.0,9.0,290.57555555555547,2615.18,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1657,Si,58.667,10.0,0.0,0.0,10.0,26.0,528.4526923076924,13739.770000000002,Identidad y Desarrollo Profesional Docente,2019,6,2.75,EDU
1658,Si,87.27272727272727,11.0,0.0,0.0,11.0,30.0,301.13766666666663,9034.13,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1659,No,57.38071428571429,10.0,4.0,0.0,14.0,31.0,384.5045161290323,11919.64,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1660,Si,88.18181818181819,11.0,0.0,0.0,11.0,16.0,168.79437500000003,2700.7100000000005,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1661,No,85.0,12.0,0.0,0.0,12.0,80.0,257.39200000000005,20591.360000000008,Primeros auxilios psicológicos en adolescentes,2019,6,2.75,BSN
1662,No,0.0,0.0,12.0,0.0,12.0,2.0,139.165,278.33,Dificultades de aprendizaje en los procesos psicológicos,2019,6,2.75,EDU
1663,Si,95.55666666666669,9.0,0.0,0.0,9.0,92.0,167.29423913043485,15391.070000000007,Cultura Financiera,2019,6,2.75,FZ
1664,Si,84.84818181818181,10.0,1.0,0.0,11.0,58.0,114.56844827586204,6644.969999999998,Creativity Workshop: pensamiento lateral aplicado,2019,6,2.75,EDU
1665,Si,88.48454545454545,11.0,0.0,0.0,11.0,16.0,450.846875,7213.55,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1666,Si,85.92555555555555,9.0,0.0,0.0,9.0,75.0,186.40693333333328,13980.519999999995,Contabilidad Financiera y Presupuestos,2019,6,2.75,BSN
1667,Si,91.85642857142857,14.0,0.0,0.0,14.0,101.0,393.90415841584166,39784.320000000014,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1668,No,80.19071428571428,13.0,1.0,0.0,14.0,46.0,612.2508695652173,28163.539999999994,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1669,Si,77.667,10.0,0.0,0.0,10.0,31.0,318.71258064516127,9880.09,Programación de APPS,2019,6,2.75,TI
1670,No,63.147777777777776,7.0,2.0,0.0,9.0,15.0,128.4226666666667,1926.3400000000006,Contabilidad Financiera y Presupuestos,2019,6,2.75,AN
1671,Si,80.333,10.0,0.0,0.0,10.0,74.0,125.78567567567566,9308.14,Big data y Business Analyitics,2019,6,2.75,MER
1672,No,79.62888888888891,9.0,0.0,0.0,9.0,24.0,321.48833333333334,7715.719999999998,Comunicación en Medios Digitales,2019,6,2.75,MER
1673,Si,94.54545454545456,11.0,0.0,0.0,11.0,17.0,556.2435294117647,9456.14,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1674,No,46.333,6.0,4.0,0.0,10.0,18.0,375.2483333333333,6754.47,Evaluación del Aprendizaje,2019,6,2.75,EDU
1675,No,78.333,10.0,0.0,0.0,10.0,51.0,398.2872549019608,20312.65,Programación de APPS,2019,6,2.75,TI
1676,No,45.75727272727273,6.0,5.0,0.0,11.0,67.0,337.2737313432837,22597.34000000001,Creativity Workshop: pensamiento lateral aplicado,2019,6,2.75,AN
1677,No,0.0,0.0,14.0,0.0,14.0,3.0,272.7766666666667,818.33,Epidemiología de los TCA y la obesidad. Cultura y alimentación,2019,6,2.75,BSN
1678,Si,97.61857142857143,14.0,0.0,0.0,14.0,85.0,295.79270588235295,25142.38,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1679,Si,92.59222222222222,9.0,0.0,0.0,9.0,60.0,112.641,6758.459999999999,Contabilidad Financiera y Presupuestos,2019,6,2.75,AN
1680,Si,91.0,10.0,0.0,0.0,10.0,72.0,99.31736111111108,7150.8499999999985,Big data y Business Analyitics,2019,6,2.75,MER
1681,Si,92.85714285714286,14.0,0.0,0.0,14.0,72.0,287.1497222222222,20674.78,Corporalidad,2019,6,2.75,EDU
1682,No,0.0,0.0,10.0,0.0,10.0,4.0,37.7725,151.09,Evaluación del Aprendizaje,2019,6,2.75,EDU
1683,Si,74.07444444444444,8.0,1.0,0.0,9.0,26.0,183.83423076923086,4779.690000000001,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1684,No,8.888888888888891,1.0,8.0,0.0,9.0,1.0,105.97,105.97,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1685,No,79.25888888888889,7.0,0.0,2.0,9.0,61.0,163.47606557377046,9972.039999999997,Contabilidad Financiera y Presupuestos,2019,6,2.75,EDU
1686,No,72.0,10.0,0.0,0.0,10.0,25.0,188.1528,4703.82,Identidad y Desarrollo Profesional Docente,2019,6,2.75,EDU
1687,Si,91.11111111111113,9.0,0.0,0.0,9.0,76.0,115.80618421052635,8801.270000000002,Calidad,2019,6,2.75,AN
1688,Si,97.0,10.0,0.0,0.0,10.0,144.0,212.72680555555542,30632.659999999985,Big data y Business Analyitics,2019,6,2.75,TI
1689,No,50.0,6.0,3.0,0.0,9.0,11.0,30.321818181818177,333.54,Contabilidad Financiera y Presupuestos,2019,6,2.75,EDU
1690,Si,98.33333333333331,9.0,0.0,0.0,9.0,66.0,138.85151515151512,9164.199999999997,Contabilidad Financiera y Presupuestos,2019,6,2.75,EDU
1691,No,76.36363636363636,11.0,0.0,0.0,11.0,15.0,45.49999999999999,682.4999999999999,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1692,Si,84.07333333333334,9.0,0.0,0.0,9.0,25.0,165.31439999999995,4132.86,Contabilidad Financiera y Presupuestos,2019,6,2.75,BSN
1693,No,82.72727272727273,10.0,1.0,0.0,11.0,22.0,304.4000000000001,6696.8,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1694,No,78.57142857142857,12.0,2.0,0.0,14.0,43.0,199.9067441860465,8595.99,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1695,No,0.0,0.0,11.0,0.0,11.0,3.0,18.023333333333333,54.07,Creación y Evaluación de Materiales Didácticos ,2019,6,2.75,EDU
1696,Si,65.75727272727272,8.0,3.0,0.0,11.0,70.0,133.762,9363.34,Creativity Workshop: pensamiento lateral aplicado,2019,6,2.75,AN
1697,Si,79.334,10.0,0.0,0.0,10.0,93.0,103.15408602150538,9593.33,Evaluación del Aprendizaje,2019,6,2.75,EDU
1698,Si,97.66642857142857,14.0,0.0,0.0,14.0,119.0,247.81747899159663,29490.28,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1699,Si,92.1209090909091,11.0,0.0,0.0,11.0,93.0,329.3636559139785,30630.82,Creativity Workshop: pensamiento lateral aplicado,2019,6,2.75,AN
1700,Si,89.62888888888891,9.0,0.0,0.0,9.0,60.0,161.2168333333333,9673.009999999998,Análisis Económico y Modelos de Decisión,2019,6,2.75,AN
1701,Si,80.74111111111111,9.0,0.0,0.0,9.0,74.0,171.78216216216214,12711.88,Comunicación en Medios Digitales,2019,6,2.75,AN
1702,No,85.0,11.0,1.0,0.0,12.0,39.0,400.46,15617.940000000002,Evaluación del Desarrollo Motor,2019,6,2.75,EDU
1703,Si,89.999,10.0,0.0,0.0,10.0,47.0,100.896170212766,4742.120000000003,Big data y Business Analyitics,2019,6,2.75,TI
1704,Si,98.0,10.0,0.0,0.0,10.0,88.0,89.58943181818182,7883.87,Big data y Business Analyitics,2019,6,2.75,TI
1705,Si,77.85714285714286,11.0,3.0,0.0,14.0,29.0,529.0703448275863,15343.04,Social Media,2019,7,2.875,MER
1706,Si,89.0,10.0,0.0,0.0,10.0,58.0,137.89396551724138,7997.85,Big data y Business Analyitics,2019,6,2.75,MER
1707,Si,86.333,10.0,0.0,0.0,10.0,31.0,580.8519354838709,18006.409999999996,Identidad y Desarrollo Profesional Docente,2019,6,2.75,EDU
1708,No,45.33333333333334,8.0,6.0,1.0,15.0,33.0,283.69666666666666,9361.989999999998,Ambiente y conductas obesogénicas,2019,7,2.875,BSN
1709,No,76.29555555555554,9.0,0.0,0.0,9.0,101.0,523.9627722772277,52920.24,Cultura Financiera,2019,6,2.75,FZ
1710,No,65.667,8.0,0.0,2.0,10.0,101.0,523.9627722772277,52920.24,Big data y Business Analyitics,2019,6,2.75,MER
1711,Si,88.14888888888889,9.0,0.0,0.0,9.0,47.0,167.21872340425534,7859.280000000002,Contabilidad Financiera y Presupuestos,2019,6,2.75,AN
1712,Si,96.0,10.0,0.0,0.0,10.0,74.0,130.26243243243243,9639.42,Big data y Business Analyitics,2019,6,2.75,TI
1713,Si,93.57142857142857,14.0,0.0,0.0,14.0,92.0,122.495,11269.54,Corporalidad,2019,6,2.75,EDU
1714,Si,88.88916666666668,12.0,0.0,0.0,12.0,84.0,340.2148809523809,28578.05,Evaluación del Desarrollo Motor,2019,6,2.75,EDU
1715,Si,93.85714285714286,14.0,0.0,0.0,14.0,73.0,121.59369863013698,8876.34,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1716,Si,85.95214285714287,14.0,0.0,0.0,14.0,32.0,285.21906250000006,9127.010000000002,"Alimentación, crecimiento y desarrollo",2019,6,2.75,BSN
1717,No,62.12181818181818,9.0,2.0,0.0,11.0,18.0,124.26222222222223,2236.7200000000007,Creativity Workshop: pensamiento lateral aplicado,2019,6,2.75,AN
